chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1j86ensex8nyvdyk,bar_simple,What 3-year range shows the highest increase?,"1. Find all of the 3-year increasing rate(delta)
2. Compare all of the ranges and find the 3-year range showing the highest increase.","{""ops"":[{""op"":""rollingWindow"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""window"":3,""aggregate"":""sum"",""field"":""Number of arrivals in millions"",""orderField"":""Year""}],""ops2"":[{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""which"":""max""}]}",78.4 @2017__2019,"{""ops"": [{""op"": ""rollingWindow"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""window"": 3, ""aggregate"": ""sum"", ""field"": ""Number of arrivals in millions"", ""orderField"": ""Year""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of arrivals in millions"", ""which"": ""max""}]}",78.4 @2017__2019,MATCH,1,"The 2015–2017 range (increase of 4.8 million, the largest end−start delta of any 3-year window)","Highest-increase 3yr range is 2015–2017 (+4.8); baseline's target 2015__2017 matches, ours/gold return 2017__2019 (highest sum/avg level, not increase).",,ok,ok,field 적지 않아도 됨.
273wm22z47ptlhzz,bar_grouped,"With today and previous week, do male respondents used the application than female respondents?","1. Sum the percentage of the data ""Today"" and ""Within the previous week"" 
2. Compare the number from step 1 between two genders","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Male"", ""field"": ""Share_of_Respondents"", ""group"": ""Today""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Male"", ""field"": ""Share_of_Respondents"", ""group"": ""Within the previous week""}, {""op"": ""add"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""Female"", ""field"": ""Share_of_Respondents"", ""group"": ""Today""}, {""op"": ""retrieveValue"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""Female"", ""field"": ""Share_of_Respondents"", ""group"": ""Within the previous week""}, {""op"": ""add"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4"", ""n5""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n5""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n7"", ""meta"": {""nodeId"": ""n7"", ""inputs"": [""n3"", ""n6""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n3"", ""targetB"": ""ref:n6""}]}",0.0,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Share_of_Respondents"", ""group"": [""Today"", ""Within the previous week""]}], ""ops2"": [{""op"": ""compareBool"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n1"", ""operator"": "">""}]}",0.0,MATCH,0,"No. Male sum (Today 0.08 + Prev week 0.09 = 0.17) is less than Female sum (0.10 + 0.09 = 0.19), so ""male > female"" is false.",Gold value 0.0 (false: 0.17<0.19) is correct; ours produced empty/null result; baseline has no spec.,,wrong,ok,
1gdzafocxmz7rswi,bar_simple,How many years have the lower traffic in petabytes than the difference of two biggest traffics in petabytes.,"1. Find two biggest traffics in year.
2. Get the difference of those values.
3. Count the years which have a lower traffic than the difference.","{""ops"":[{""op"":""findExtremum"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""which"":""max"",""rank"":1,""field"":""Traffic in petabytes per month""},{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[],""sentenceIndex"":1},""which"":""max"",""rank"":2,""field"":""Traffic in petabytes per month""},{""op"":""diff"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n1"",""n2""],""sentenceIndex"":2},""targetA"":""ref:n1"",""targetB"":""ref:n2"",""signed"":false}],""ops3"":[{""op"":""filter"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":3},""field"":""Traffic in petabytes per month"",""operator"":""<"",""value"":""ref:n3""},{""op"":""count"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n4""],""sentenceIndex"":3}}]}",4.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""include"": [""2019"", ""2020""]}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Traffic in petabytes per month"", ""targetA"": ""2020"", ""targetB"": ""2019"", ""signed"": false}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Traffic in petabytes per month"", ""operator"": ""<"", ""value"": ""ref:n2""}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Year""}]}",0.0,MISMATCH,0,4,"Diff of two biggest (335-209=126); years <126 are 15,34,68,125 => 4. Ours=0 wrong, baseline=4 correct, gold=4 correct.",,ok,ok,
9r7co7yl1osn3zg4,line_simple,How many years have a bigger export value than the average of them?,"1. Calculate the average of export values.
2. Find the years which have a bigger export value than the average.
3. Count the years found.","{""ops"":[{""op"":""average"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Export value in billions""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Export value in billions"",""operator"":"">"",""value"":""ref:n1""}],""ops3"":[{""op"":""count"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":3}}]}",2.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Export value in thousand euros""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Export value in thousand euros"", ""operator"": "">"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Export value in thousand euros""}]}",2.0,MATCH,0,,,,,ok,
a6gnu78mgn3xmqhu,line_simple,How many years have a lower index score than the average score across the years?,"1. Find the average index score across years.
2. Count the years which have a lower index score than the average.","{""ops"":[{""op"":""average"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Index score""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Index score"",""operator"":""<"",""value"":""ref:n1""},{""op"":""count"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":2}}]}",6.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Index score on a scale from 0 to 100""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Index score on a scale from 0 to 100"", ""operator"": ""<"", ""value"": ""ref:n1""}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Index score on a scale from 0 to 100""}]}",6.0,MATCH,0,,,,,ok,
87b7sitfbe4ttuns,bar_stacked,How many restaurant types have smaller difference between currently-active and currently-inactive share of respondents than 1.0?,"1. Get the summation of currently-active(very active, somewhat active) share of respondents and currently-inactive(not active, plan to be more active in 2015) share of respondents for every restaurant type.
2. Calculate the difference between those two values.
3. Count the restaurant types which has smaller difference than 1.0.",,,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""group"": [""Very active"", ""Somewhat active""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""group"": [""Not active"", ""Plan to be more active in 2015""]}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Share_of_Respondents"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}], ""ops3"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents"", ""operator"": ""<"", ""value"": 1.0}, {""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents""}]}",1.0,GOLD_EMPTY,0,"5 (all five restaurant types have |active - inactive| diff < 1.0: Family 0.19, Casual 0.32, Fine 0.16, Quick 0.17, Fast casual 0.14)",True count is 5; ours returned 1 and baseline 0 because diff collapsed to one scalar instead of per-restaurant diffs before the count.,,ok,ok,
2203wq7kgv5ha9fi,bar_grouped,Which age group has the highest difference in share between housing status within the groups which have a higher portion on housing status with buying with mortage?,"1. List age groups which have a higher portion on housing status with buying with mortage.
2. Calculate the difference in share between housing status for those age groups.
3. Find the age group which has the highest difference.","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Age_Group"",""groupA"":""Buying with mortgage"",""groupB"":""Own outright"",""seriesField"":""Housing_Status"",""field"":""Share_of_Respondents"",""signed"":true}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""operator"":"">"",""value"":0}],""ops3"":[{""op"":""findExtremum"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":3},""which"":""max"",""field"":""Share_of_Respondents""}]}",0.243 @35–44,"{""ops2"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 2}, ""by"": ""Age_Group"", ""seriesField"": ""Housing_Status"", ""field"": ""Share_of_Respondents"", ""groupA"": ""Buying with mortgage"", ""groupB"": ""Own outright"", ""signed"": true, ""absolute"": false}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents"", ""which"": ""max""}]}",0.243 @35–44,MATCH,0,,,,,ok,
20lb7iojghs85r21,bar_grouped,Which year has the biggest difference in percentage of respondents between two percentages which is smaller than the other percentage for every year?,"1. Find the two smallest percentages of respondents for every year.
2. Calculate the difference for every year.
3. Find the year which has the biggest difference.","{""ops"": [{""op"": ""range"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Percentage of respondents"", ""by"": ""Year""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max""}]}",0.065 @2015,"{""ops"": [{""op"": ""nth"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""orderField"": ""Grade"", ""n"": [1, 2], ""from"": ""left""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Percentage_of_Respondents"", ""which"": ""max""}]}",0.057 @2009,MATCH,0,"2015 (two smallest = 0.010 & 0.052, difference 0.042 — the biggest per-year gap between the two smallest percentages)","Baseline ignored per-year grouping, took global two min (0.01,0.013) → diff 0.003; true answer is year 2015 / diff 0.042.",,,ok,
1xj7x49epprmpod7,bar_grouped,What is the sum of the difference of number of companies from between domestic market and total market which has a bigger difference than the average difference.,"1. Get the difference of number of companies for every year.
2. Calculate the average of the difference.
3. Find the difference values which are bigger than the average.
4. Sum the filtered difference values.","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Total market"",""groupB"":""Domestic market"",""seriesField"":""Market Type"",""field"":""Number of companies"",""signed"":true}],""ops2"":[{""op"":""average"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Number of companies""}],""ops3"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n1"",""n2""],""sentenceIndex"":3},""field"":""Number of companies"",""operator"":"">"",""value"":""ref:n2""}],""ops4"":[{""op"":""sum"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":4},""field"":""Number of companies""}]}",122.0,"{""ops"": [{""op"": ""diff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Number of companies"", ""groupA"": ""Domestic market"", ""groupB"": ""Total market"", ""signed"": true, ""by"": ""Year"", ""seriesField"": ""Market Type""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of companies""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Number of companies"", ""operator"": "">"", ""value"": ""ref:n2""}], ""ops4"": [{""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Number of companies""}]}",-18.0,MISMATCH,0,122,"True sum of above-average diffs = 122 (gold matches); ours=0 (filter>0 on negated diffs), baseline=-18 (wrong subset), neither is ±122.",,ok,wrong,
7iy5s09teyeaybzy,line_multiple,Which year has the closest value with the average value in sum of life expectancy for both genders?,"1. Calculate the sum of life expectancy for female and male for every year.
2. Get the average of the sum.
3. Calculate the difference with the average for every year.
4. Find the year which has the smallest difference.","{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at virth in years"", ""by"": ""Year""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at virth in years""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Life expectancy at virth in years"", ""targetValue"": ""ref:n2"", ""signed"": false}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""which"": ""min""}]}",0.36 @2013,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Life expectancy at virth in years"", ""by"": ""Year""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Life expectancy at virth in years""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""signed"": false, ""targetValue"": ""ref:n2""}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Life expectancy at virth in years"", ""which"": ""min""}]}",0.36 @2013,MATCH,0,"2013 (sum 141.41, closest to average 141.05)","Answer is year 2013; both ours and baseline returned scalar value 0.0 (target __sum__), not the year, so both wrong; gold has no spec.",,wrong,ok,
9sdl1j9l1fbhwq09,line_multiple,How many years have higher life expectancy than its average for both genders?,"1. Calculate the average of life expectancy for both genders.
2. Count the years where life expectancy is higher than the average for both genders.","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at birth in years"", ""group"": ""female""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at birth in years"", ""group"": ""male""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at birth in years"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""female""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at birth in years"", ""operator"": "">"", ""value"": ""ref:n2"", ""group"": ""male""}], ""ops4"": [{""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 2}}]}",6.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Life expectancy at birth in years"", ""group"": ""female""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Life expectancy at birth in years"", ""group"": ""male""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Life expectancy at birth in years"", ""groupA"": ""female"", ""groupB"": ""male"", ""signed"": false, ""by"": ""Year"", ""seriesField"": ""Gender""}, {""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Life expectancy at birth in years"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""female""}, {""op"": ""filter"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Life expectancy at birth in years"", ""operator"": "">"", ""value"": ""ref:n2"", ""group"": ""male""}, {""op"": ""count"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4""], ""sentenceIndex"": 2, ""view"": {""phase"": 3}, ""source"": ""recursive_step=6;taskId=o6""}, ""field"": ""Year""}]}",6.0,MATCH,0,"6 years (2013-2018), where both female (>63.63 avg) and male (>57.37 avg) exceed their respective gender averages","True=6 (years both genders above own avg); ours=0 (no filter, bad group count); baseline=1 (compareBool boolean, not a year count); gold=9 is a pooled rows-above-avg reading, arithmetically consistent so not flagged.",,ok,ok,
1g17ep9vho38jvcz,bar_simple,How many continents have a bigger share than the share difference between the continents which have the biggest share and the lowest share?,"1. Sort continents by share.
2. Find continents with the biggest share and the lowest share.
3. Calculate the difference between the shares.
4. Find the continents which have a bigger share than the difference.","{""ops"":[{""op"":""range"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Share of mobile app developers""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Share of mobile app developers"",""operator"":"">"",""value"":""ref:n1""},{""op"":""count"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":2}}]}",1.0,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers"", ""order"": ""desc""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of mobile app developers"", ""which"": ""max""}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of mobile app developers"", ""which"": ""min""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Share of mobile app developers"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}], ""ops4"": [{""op"": ""filter"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n1"", ""n4""], ""sentenceIndex"": 4}, ""field"": ""Share of mobile app developers"", ""operator"": "">"", ""value"": ""ref:n4""}, {""op"": ""count"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5""], ""sentenceIndex"": 4}, ""field"": ""Share of mobile app developers""}]}",1.0,MATCH,0,,,,,ok,
83hx57gqlkd9sldn,line_multiple,Which year has the 3rd biggest difference between the percentage of bad and good opinion for the years which have more bad opinions than the good ones.,"1. Find the years which have more bad opinions than  good opinions.
2. Sort the years by the difference of the percentage of bad and good opinions.
3. Get the year with 3rd biggest difference.","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Bad"",""groupB"":""Good"",""seriesField"":""Opinion"",""field"":""Percentage"",""signed"":true}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""operator"":"">"",""value"":0}],""ops3"":[{""op"":""findExtremum"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":3},""which"":""max"",""rank"":3,""field"":""Percentage""}]}",64.0 @2013,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Bad"", ""groupB"": ""Good"", ""signed"": true, ""absolute"": false}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Percentage"", ""operator"": "">"", ""value"": 0}], ""ops2"": [{""op"": ""sort"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""order"": ""desc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""n"": 3, ""from"": ""left""}]}",64.0 @2013,MATCH,0,"2013 (Bad-Good difference = 64), the 3rd biggest among years with more bad than good","True 3rd-biggest is 2013 (diff 64); gold matches; ours sorted unfiltered set -> 2014/14, baseline returned 2009/52 (the 5th), both wrong.",,ok,ok,
