chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
075i5mfewy2uvwej,bar_stacked,What is the difference between the service value in 2010 and the service value in 2020?,Locate the Share_of_Total_Employment value for the Services sector in 2010. Find the corresponding value for the Services sector in 2020. Subtract the 2010 value from the 2020 value.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2010"", ""field"": ""Share_of_Total_Employment"", ""group"": ""Services""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2020"", ""field"": ""Share_of_Total_Employment"", ""group"": ""Services""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": true}]}",0.0504 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Total_Employment"", ""target"": ""2010"", ""group"": ""Services""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Total_Employment"", ""target"": ""2020"", ""group"": ""Services""}, {""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""field"": ""Share_of_Total_Employment"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": false}]}",0.0504 @__diff__,MATCH,0,,,,,ok,
08x3crju85yix5ab,line_simple,How many years have a score below 80 in total?,Examine the CPI_Score for each year in the chart. Filter the years to include only those with a score strictly less than 80. Count the remaining years.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""CPI_Score"", ""operator"": ""<"", ""value"": 80}], ""ops2"": [{""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}}]}",5.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""CPI_Score"", ""operator"": ""<"", ""value"": 80}, {""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""CPI_Score""}]}",5.0,MATCH,0,,,,,ok,
004fhteah0l9kud2,bar_stacked,What is the difference between the average of Commercial and the average of Matchday?,Calculate the average of the Commercial revenue values across all seasons. Compute the average of the Matchday revenue values over the same period. Subtract the Matchday average from the Commercial average.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Matchday""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",785.6667 @__diff__,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Matchday""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Revenue_Million_Euros"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",785.6667 @__diff__,MATCH,0,785.67 (Commercial avg 1399 − Matchday avg 613.33),"Ours returned NaN: second average node mis-wired with inputs=[n1], consuming the scalar instead of raw data; gold/baseline both 785.67 match.",,ok,ok,둘 다 정답. signed는 중요하지 않음.
0bunvsqd54e3qahz,line_multiple,What is the difference between the female value in 2010 and the male value in 2016?,Find the life expectancy value for females in the year 2010. Get the life expectancy value for males in the year 2016. Subtract the male value from the female value.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2010"", ""field"": ""Life expectancy at birth in years"", ""group"": ""female""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2016"", ""field"": ""Life expectancy at birth in years"", ""group"": ""male""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",6.7 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at birth in years"", ""target"": ""2010"", ""group"": ""female""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at birth in years"", ""target"": ""2016"", ""group"": ""male""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Life expectancy at birth in years"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",6.7 @__diff__,MATCH,0,,,,,ok,
0bgcjlbz7nv5vnjc,bar_grouped,What is the average value of the difference between the three years with the largest difference between age groups?,Compute the absolute difference between the two age groups for each period. Sort the periods by this difference in descending order. Select the three periods with the largest gaps. Calculate the average of these three difference values.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""11–15 years"", ""groupB"": ""5–10 years"", ""seriesField"": ""AgeGroup"", ""by"": ""Period"", ""field"": ""SharePercentage"", ""absolute"": true}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""SharePercentage"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""n"": [1, 2, 3], ""from"": ""left""}], ""ops3"": [{""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""SharePercentage""}]}",1.4667,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Period"", ""seriesField"": ""AgeGroup"", ""field"": ""SharePercentage"", ""groupA"": ""5–10 years"", ""groupB"": ""11–15 years"", ""signed"": false, ""absolute"": true}], ""ops3"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Period"", ""include"": [""2011/12"", ""2016/17"", ""2017/18""]}], ""ops4"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 4}, ""field"": ""SharePercentage""}]}",1.4667,MATCH,0,"1.4667 (avg of top-3 abs diffs: 2.1, 1.3, 1.0 from periods 2017/18, 2011/12, 2016/17)",True answer 1.4667; gold matches. Ours picked the right 3 periods but executed to NaN; baseline's sort/nth/average logic was right but executed to 0.1 — both wrong values.,,,ok,
08iur64i01boakg5,line_multiple,Which year has the highest difference in values between Male and Female?,Compute the absolute difference between the Male and Female values for each year. Select the year that yields the maximum difference.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Male"", ""groupB"": ""Female"", ""seriesField"": ""Gender"", ""by"": ""Year"", ""field"": ""Percentage of 25 to 29 year olds"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Percentage of 25 to 29 year olds""}]}",16.0 @2017,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Gender"", ""field"": ""Percentage of 25 to 29 year olds"", ""groupA"": ""Male"", ""groupB"": ""Female"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage of 25 to 29 year olds"", ""which"": ""max""}]}",16.0 @2017,MATCH,0,,,,,ok,
05qg5ubxklojfze7,bar_stacked,Which one has the highest percentage sum between major and minor?,"Filter the chart to include only the ""Major problem"" and ""Minor problem"" severity levels. Sum the share of respondents for these two levels within each problem category. Select the problem that yields the highest combined total.",,,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""group"": [""Major problem"", ""Minor problem""]}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""which"": ""max""}]}",6.98,GOLD_EMPTY,0,"Anxiety and depression (Major+Minor = 0.96, highest combined share)","Answer is the category ""Anxiety and depression"" (0.96); both systems never group-by Problem and return global scalars (ours 6.98, baseline 5.92=total of all Major+Minor), neither identifies the category.",,,,
0b9o2vahkw2a1bxy,line_multiple,What is the difference between the value of the year with the highest percentage of no and the value of the year with the third highest percentage of yes?,"Identify the maximum Share of respondents among the ""No"" category. Sort the Share of respondents for the ""Yes"" category in descending order to locate the third highest value. Subtract the smaller of these two extracted values from the larger.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""No""}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Share of respondents""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""group"": ""Yes""}, {""op"": ""sort"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 2}, ""n"": 3, ""from"": ""left""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n2"", ""n5""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n5"", ""signed"": false}]}",19.0 @__diff__,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of respondents"", ""group"": ""No"", ""which"": ""max""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Share of respondents"", ""group"": ""Yes"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""n"": 3, ""from"": ""left""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Share of respondents"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3"", ""signed"": false}]}",19.0 @__diff__,MATCH,0,,,,,ok,
0v0l4wdbx7orkqz1,bar_simple,"Which is more, the number of suicides under the age of 30 or over the age of 70?",Sum the values for the age groups representing individuals under 30. Calculate the total for the age groups representing individuals over 70. Compare the two resulting sums to determine which is larger.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Age group"", ""include"": [""15–19"", ""20–24"", ""25–29""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Suicides per 100,000 population""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Age group"", ""include"": [""70–74"", ""75–79"", ""80–84"", ""85–89"", ""90+""]}, {""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Suicides per 100,000 population""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4""}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Age group"", ""include"": [""15–19"", ""20–24"", ""25–29""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Suicides per 100,000 population""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Age group"", ""include"": [""70–74"", ""75–79"", ""80–84"", ""85–89"", ""90+""]}, {""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Suicides per 100,000 population""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""operator"": "">""}]}",0.0,MATCH,0,"Over 70 is more (over-70 sum = 45.0 vs under-30 sum = 29.3); so ""under30 > over70"" is false (compareBool=0).","Under30=29.3, over70=45.0 so over70 wins; gold/baseline returned false (correct), but ours returned true (=under30 more), the wrong answer.",,ok,ok,둘 다 정답.
14jud3ymyoonba4e,bar_stacked,Which sector accounted for the largest portion of this chart as a whole?,Sum the revenue values for each sector across all years. Compare the resulting totals. Select the sector that holds the maximum sum.,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""by"": ""Sector""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max""}]}",9678.1 @Global Nutritionals,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""group"": [""Global Nutritionals"", ""Global Performance Nutrition"", ""Joint Ventures & Associates""], ""by"": ""Sector""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""which"": ""max""}]}",9678.1 @Global Nutritionals,MATCH,0,"Global Nutritionals (total 9678.1 M EUR; vs GPN 5810.0, JV 4654.1)","Ours summed all 3 sectors into one group (20142.2 grand total) instead of per-sector, so it never identifies the max sector; baseline did per-sector sums and got 9678.1 = Global Nutritionals.",,,ok,
0vw6ydim9cff8ji6,bar_grouped,In which year did construction record the highest percentage?,Filter the data to isolate the Construction sector. Find the maximum value among the shares for this sector. Identify the period corresponding to this maximum value.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Industry Sector"", ""operator"": ""=="", ""value"": ""Construction""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Share of SMEs""}]}",0.22 @Construction,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Industry Sector"", ""include"": [""Construction""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of SMEs"", ""which"": ""max""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Share of SMEs"", ""which"": ""max""}]}",0.22 @Construction,MATCH,0,,,,,ok,
5lhrulhnl0io2r81,line_simple,How many months were the month when the producer price index was lower than 210 in total?,Find the Producer Price Index value for each month. Compare each value against the threshold of 210. Count the months that fall below this threshold.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Producer Price Index (100=2009)"", ""operator"": ""<"", ""value"": 210}], ""ops2"": [{""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}}]}",9.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Producer Price Index (100=2009)"", ""operator"": ""<"", ""value"": 210}, {""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Producer Price Index (100=2009)""}]}",9.0,MATCH,0,,,,,ok,
2hjkdo5w242alvjd,line_multiple,Was the period from 2006 to 2011 longer than the period when people were more likely to be satisfied than the period when they were dissatisfied?,Determine the number of years in the period from 2006 to 2011 inclusive. Find the years across the entire chart where the Satisfied percentage exceeds the Dissatisfied percentage. Count the total number of those identified years. Compare the first duration to the second count to check if the former is greater.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Satisfied"", ""groupB"": ""Dissatisfied"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage_of_Respondents"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""operator"": "">"", ""value"": 0}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": 6, ""targetB"": ""ref:n3""}]}",1.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2006"", ""2011""], ""xKindHint"": ""temporal""}, {""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Percentage_of_Respondents""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Percentage_of_Respondents"", ""groupA"": ""Satisfied"", ""groupB"": ""Dissatisfied"", ""signed"": true, ""by"": ""Year"", ""seriesField"": ""Opinion""}, {""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Percentage_of_Respondents"", ""operator"": "">"", ""value"": 0}], ""ops3"": [{""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Percentage_of_Respondents""}], ""ops4"": [{""op"": ""compareBool"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n2"", ""n5""], ""sentenceIndex"": 4, ""view"": {""phase"": 4}, ""source"": ""recursive_step=6;taskId=o6""}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n5"", ""operator"": "">""}]}",1.0,MATCH,0,"Yes (6-year period 2006-2011 > 3 years where Satisfied>Dissatisfied: 2006, 2011, 2012)","True=Yes(6>3); ours returns false(0.0) via mis-wired filter on count ref, incorrect; baseline returns true(1.0), correct; gold has no spec.",,ok,ok,
0vmvmj77j3p6vcy7,bar_simple,What is the net income sum from 2010 to 2015?,Identify the bars corresponding to the years 2010 through 2015 inclusive. Retrieve the net income value for each of those years. Sum the collected values.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2015""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Net income in USD""}]}",41581.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2010"", ""2011"", ""2012"", ""2013"", ""2014"", ""2015""], ""xKindHint"": ""nominal""}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Net income in USD""}]}",41581.0,MATCH,0,41581,"Sum of net income 2010-2015 = 41581; ours=41581 correct, baseline=0 wrong (split retrieveValue+grouped sum failed), gold=41581 matches.",,,ok,
174uq759pluu079w,bar_stacked,What is the sum of Sony's rankings for 2017 and 2018?,Filter the data to include only the years 2017 and 2018. Sort the manufacturers by their shipment values from highest to lowest within each year. Determine Sony's numerical position in the ordered list for 2017 and its position for 2018. Sum the two resulting rank numbers.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2017"", ""field"": ""Shipments_Million_Units"", ""group"": ""Sony""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""2018"", ""field"": ""Shipments_Million_Units"", ""group"": ""Sony""}], ""ops2"": [{""op"": ""add"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2""}]}",3.7 @__add__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2017"", ""2018""], ""xKindHint"": ""nominal""}, {""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Shipments_Million_Units"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""group"": ""Sony"", ""n"": [1, 2], ""from"": ""left""}, {""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 1}, ""field"": ""Shipments_Million_Units""}]}",3.7,MATCH,1,"2 (Sony's rank = 1 in 2017 and 1 in 2018, sum = 2)","Question asks sum of rank positions (Sony is #1 both years → 2); gold returned 3.7 (value-sum), ours/baseline returned 1.7 (a single value), none match the rank-sum of 2.",,,ok,
