chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1c80b6i7wdu3m1ir,line_simple,What is the sum of the y-values ​​for the period in which the y-axis value increased most sharply for two or more consecutive years?,Compute the year-to-year change in the y-value between each pair of adjacent years. Locate the longest run of at least two consecutive years where these changes are all positive and the total rise across the run is greatest. Sum the y-values for the years included in that run.,"{""ops"": [{""op"": ""monotonicRun"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""direction"": ""increasing"", ""mode"": ""longest"", ""minLength"": 2, ""field"": ""Year on yaer percentage change (%)"", ""orderField"": ""Year""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Year on yaer percentage change (%)""}]}",3.08,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year on yaer percentage change (%)"", ""order"": ""asc""}], ""ops2"": [{""op"": ""monotonicRun"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""direction"": ""increasing"", ""mode"": ""longest"", ""minLength"": 2, ""field"": ""Year on yaer percentage change (%)"", ""orderField"": ""Year""}], ""ops3"": [{""op"": ""sum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Year on yaer percentage change (%)""}]}",0.1,MISMATCH,0,"10.5 (run 1999-2001, greatest total rise 3.5; sum 1.7+3.6+5.2). Longest-run interpretation gives 15.4 (run 2004-2008).","Ours/baseline both returned 0.1 (summed lagDiff values, not y-values) — wrong; gold's 15.4 is the longest increasing run (2004-2008), a defensible reading of the question's ambiguity.",,ok,ok,op: lagDiff는 필요 없음.
1k8qhmg9rui7gtzh,line_multiple,What is the difference between the largest value in Germany and the smallest value in the U.S. between 2010 and 2015?,Filter the chart to the years 2010 through 2015 inclusive. Find the maximum Favorable_View_Percentage among the Germany points in that range. Find the minimum Favorable_View_Percentage among the U.S. points in that range. Subtract the U.S. minimum from the Germany maximum.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2015""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Favorable_View_Percentage"", ""group"": ""Germany""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""which"": ""min"", ""field"": ""Favorable_View_Percentage"", ""group"": ""US""}], ""ops4"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": true}]}",31.0 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2015""], ""xKindHint"": ""ordinal""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Favorable_View_Percentage"", ""group"": ""Germany"", ""which"": ""max""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Favorable_View_Percentage"", ""group"": ""US"", ""which"": ""min""}], ""ops4"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}]}",31.0 @__diff__,MATCH,0,,,,,ok,
0ihx2vzdsej883sq,bar_grouped,What is the Male value in the category with the second-lowest Female share of employees?,Sort the categories by the Female “Share of employees” from lowest to highest. Select the category that ranks second in that ordering. Read the Male “Share of employees” value for that category from the corresponding bar.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Female""}, {""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Share of employees"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""n"": 2, ""from"": ""left""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""target"": ""ref:n3"", ""field"": ""Share of employees"", ""group"": ""Male""}]}",0.733 @Leadership,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Share of employees"", ""group"": ""Female"", ""order"": ""asc""}], ""ops2"": [{""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""n"": 2, ""from"": ""left""}], ""ops3"": [{""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 3, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Category"", ""target"": ""Leadership"", ""group"": ""Male""}]}",0.733 @Leadership,MATCH,1,"0.733 (Male share for Leadership, the category with the second-lowest Female share)","Sorted Female asc: Tech .236, Leadership .267, Overall .32, Non-tech .474; 2nd-lowest=Leadership so Male=0.733; gold & baseline return 0.267 (the Female value, not Male), ours is empty.",,ok,ok,둘 다 정답임.
0fh0emp095qhq3ag,bar_simple,What is the difference between the largest and smallest values between 2010 and 2019?,Filter the chart to the years 2010 through 2019 inclusive. Find the maximum “Number of victims” value within that range. Find the minimum “Number of victims” value within that range. Subtract the minimum from the maximum.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""]}, {""op"": ""range"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of victims""}]}",227.0 @__range__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""], ""xKindHint"": ""nominal""}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of victims"", ""which"": ""max""}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of victims"", ""which"": ""min""}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 1}, ""field"": ""Number of victims"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}]}",227.0 @__diff__,MATCH,0,,,,,ok,
ckptmodbya2m1mih,bar_stacked,In which year was the difference between the number of 2G and 3G subscription the smallest?,"Calculate the absolute difference between the 2G and 3G segments for each year. Compare these year-by-year gaps to find the minimum. Select the year where this smallest gap occurs, which is 2016.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""groupA"": ""2G"", ""groupB"": ""3G"", ""seriesField"": ""Type"", ""field"": ""Subscriptions in millions"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Subscriptions in millions""}]}",350.0 @2016,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Type"", ""field"": ""Subscriptions in millions"", ""groupA"": ""2G"", ""groupB"": ""3G"", ""signed"": false, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Subscriptions in millions"", ""which"": ""min""}]}",350.0 @2016,MATCH,0,2016 (minimum absolute |2G-3G| difference = 350),"Min |2G-3G|=350 at 2016; ours value=350/target=2016 correct; baseline returned null/rows (extra retrieveValue step unreduced), no scalar answer.",,,ok,
rx7zzpt8c0ue86y3,line_multiple,"For the years when the unfavorable ratting of China among Americans exceeded 50%, what was the average favorable ratio?",Filter the chart to the years where the Unfavorable line is above 50%. Get the Favorable values for those same years. Average those Favorable values to get 36.75%.,,,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Favorability ratio of US on China(%)"", ""operator"": "">"", ""value"": 50, ""group"": ""Unfavorable""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Favorability ratio of US on China(%)"", ""group"": ""Favorable""}]}",nan,GOLD_EMPTY,0,36.75%,Years with Unfavorable>50 (2013-16) give Favorable avg (37+35+38+37)/4=36.75%; both systems returned NaN (wrong); gold has no spec.,,,,
88sup9tkwx0lwkgw,bar_stacked,"Among the years in which Asia's sales value was bigger than 1000, what is the difference between the average sales of EMEA and the average sales of Asia?",Filter the chart to the years where the Asia Pacific segment exceeds 1000 in sales. Average the EMEA sales values across those filtered years to get 1725.88. Calculate the Asia Pacific average across the same years to get 1166.88. Subtract the Asia Pacific average from the EMEA average to get 559.0.,,,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Sales in million US dollars"", ""operator"": "">"", ""value"": 1000, ""group"": ""Asia Pacific""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Sales in million US dollars"", ""group"": ""EMEA""}, {""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Sales in million US dollars"", ""group"": ""Asia Pacific""}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2"", ""signed"": false}]}",nan @__diff__,GOLD_EMPTY,0,420.0 (EMEA avg 1683.14 − Asia Pacific avg 1263.14 over years 2016–2020 where Asia Pacific > 1000),"Both ours and baseline executed to NaN (no usable value); gold has no spec (exists=false), so not judged wrong.",,,,
9g5a38vcep03acdu,bar_stacked,Which year had the highest year-over-year growth rate in Walmart's total net sales?,"Sum the three Mart segments within each Year bar to get total net sales per year. Calculate the year-over-year growth rate for each adjacent pair of years by dividing the change in totals by the prior year’s total. Compare these growth rates across all years. Select the year associated with the largest growth rate, which is 2021.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Walmart US""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Net sales in billion US dollars""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Net sales in billion US dollars""}]}",28.96 @2021,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Net sales in billion US dollars"", ""by"": ""Year""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""signed"": false, ""percent"": true, ""targetValue"": ""ref:n1""}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 4, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Net sales in billion US dollars"", ""which"": ""max""}]}",421.13 @2008,MISMATCH,1,2009 (highest YoY growth rate of total net sales = +7.29%; 2021 is only 2nd at +6.79%),"True highest YoY growth-rate year is 2009 (7.29%); gold/explanation say 2021 using Walmart-US-only absolute change (28.96), ours reduced to scalar -0.0088, baseline empty/null.",,wrong,wrong,
fsraebh4cpmzc7ut,line_simple,Count the number of years in the 2010s in which the number of fatalities increased compared to the previous year.,Treat the 2010s as the years 2010 through 2019 inclusive. Compare each year’s fatalities value to the immediately previous year’s value. Count the years where the later value is higher than the earlier value to get 3.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": "">="", ""value"": ""2010""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of fatalities""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Number of fatalities"", ""operator"": "">"", ""value"": 0}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}}]}",3.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""], ""xKindHint"": ""temporal""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of fatalities"", ""order"": ""asc""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Number of fatalities"", ""operator"": "">"", ""value"": 0}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}}]}",3.0,MATCH,0,3,"Increases at 2012/2014/2019 = 3; baseline=3 correct, ours=9 wrong (broken ref:n2 self-filter), gold=3 matches.",,ok,ok,operand: n3에서 value는 0과 비교해야 함.
h33j4k50c44wni7l,line_simple,How many times was growth rate of HICP greater than 2.6 and less than 3.0?,Scan the plotted points and select those with Growth rate of HICP(%) strictly greater than 2.6 and strictly less than 3.0. Count the selected points across all dates to get 5.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Growth rate of HICP(%)"", ""operator"": "">"", ""value"": 2.6}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Growth rate of HICP(%)"", ""operator"": ""<"", ""value"": 3.0}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",5.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Growth rate of HICP(%)"", ""operator"": "">"", ""value"": 2.6}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Growth rate of HICP(%)"", ""operator"": ""<"", ""value"": 3.0}], ""ops2"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Growth rate of HICP(%)""}]}",5.0,MATCH,0,5,"True count of values strictly in (2.6,3.0) is 5 (2.7,2.7,2.8,2.9,2.9); gold=5 correct; ours duplicated >2.6 filter (no upper bound) and baseline left filters unchained, both returning 7.",,ok,ok,"n2, n1이 filte가 똑같음."
gnin1xu8b8rbtv34,line_multiple,In how many years was the percentage of unfavorable views toward the Taliban at least 10 percentage points higher than toward Al-Qaeda?,Compute the year-by-year difference by subtracting the Al-Qaeda percentage from the Taliban percentage. Check which years have a difference of at least 10 percentage points. Count those qualifying years to get 6.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""groupA"": ""Taliban"", ""groupB"": ""al Qaeda"", ""seriesField"": ""Group"", ""field"": ""Ratio of unfavorable view(%)"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Ratio of unfavorable view(%)"", ""operator"": "">="", ""value"": 10}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}}]}",4.0,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Group"", ""field"": ""Ratio of unfavorable view(%)"", ""groupA"": ""Taliban"", ""groupB"": ""al Qaeda"", ""signed"": true, ""absolute"": false}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Ratio of unfavorable view(%)"", ""operator"": "">="", ""value"": 10}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Ratio of unfavorable view(%)""}]}",4.0,MATCH,0,4,"Diffs ≥10: 2010(12),2012(11),2013(18),2014(17)=4; ours/gold=4 correct, baseline=0 (extra group filter breaks pairDiff result); explanation text says 6 but executed gold value 4 is right.",,,ok,
58wxo6da4x2w1ass,bar_grouped,"Which worker type has the smallest difference from the ""All Government workers"" in Barack Obama's share of voters?","Read Barack Obama’s share of voters for All Government workers from the chart. Extract Barack Obama’s share for each of the other worker types. Calculate the absolute difference between each worker type’s value and the All Government workers value. Compare those differences and select the worker type with the smallest gap, which is Local Government workers.",,,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Worker Type"", ""target"": ""All Government workers"", ""group"": ""Barack Obama""}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Worker Type"", ""include"": [""Federal Government workers"", ""Local Government workers"", ""State Government workers""]}, {""op"": ""diffByValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""targetValue"": ""ref:n1"", ""field"": ""Share of Voters"", ""signed"": false}, {""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 1}, ""field"": ""Share of Voters"", ""which"": ""min""}]}",1.0 @Local Government workers,GOLD_EMPTY,0,"Local Government workers (Obama 50, diff |50-51|=1, the smallest gap from All Government workers' 51)","True answer is Local Government workers (diff=1); both ours and baseline returned empty/null final, so neither yields the answer.",,,,
f12st3qo0kz1egmp,line_multiple,"In the first year after 2004 when the percentage of people who considered elections important increased relative to 2004, did the percentage of people who considered elections unimportant decrease?","Note the 2004 value for “It really matters who wins the election.” Scan the later years and select the first year whose “It really matters who wins the election” value is higher than the 2004 value. Check the “Things will be the same” value in that same year against its 2004 value. Confirm that it is lower, so the unimportant share decreased.",,,,,,0,"Yes. First year after 2004 with higher ""important"" value than 2004 (67) is 2016 (74); ""Things will be the same"" in 2016 is 22, down from 29 in 2004, so the unimportant share decreased.","Baseline spec logic is correct (would yield Yes/true) but executed final=""empty"" with null value, so it produced no answer; ours/gold absent.",,,,
a0m3af45az33ngmr,bar_stacked,Which year had the highest share of sheep production?,"Sum the four meat-type production values within each year to get that year’s total production. Divide the sheep value by the total for each year to compute sheep’s share. Compare these shares across all years. Select the year with the largest share, which is 2020.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Sheep""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Production in million metric tons""}]}",15.43 @2020,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Production in million metric tons"", ""by"": ""Year""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 3, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Production in million metric tons"", ""group"": ""Sheep"", ""which"": ""max""}]}",15.43 @2020,MATCH,0,"2020 (sheep share ~4.745%, highest of all years)","True answer is 2020; gold's target=""2020"" is correct; ours=-1622.46 and baseline=1547.94 are meaningless cross-year aggregates, neither identifies a year.",,ok,ok,
i0fd8sbi945erf7p,line_multiple,In which year did the ratio of news sources for local news programming increase the most?,"Extract the Local news programming values for each year from the chart. Calculate the year-to-year change in that series across consecutive years. Compare those increases to find the largest positive jump. Select the year where that maximum increase occurs, which is 2007.","{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Ratio of news sources(%)"", ""group"": ""Local news programming""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Ratio of news sources(%)""}]}",5.0 @2007,"{""ops2"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Ratio of news sources(%)"", ""group"": ""Local news programming"", ""order"": ""asc"", ""absolute"": false}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Ratio of news sources(%)"", ""group"": ""Local news programming"", ""which"": ""max""}]}",5.0 @2007,MATCH,0,,,,,ok,
50pei8jwlb2g5h1q,bar_grouped,which country had the smallest decrease rate in sales after the lockdown?,"Compute the decrease rate for each country as (Pre-lockdown 2020 − Post-lockdown 2020) ÷ Pre-lockdown 2020. Compare these rates across the four country panels. Select the country with the lowest rate, which is Germany.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Country"", ""groupA"": ""Pre-lockdown 2020"", ""groupB"": ""Post-lockdown 2020"", ""seriesField"": ""Period"", ""field"": ""Sales in billion GBP"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Sales in billion GBP""}]}",4.2 @Germany,"{""ops"": [{""op"": ""diff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Sales in billion GBP"", ""groupA"": ""Pre-lockdown 2020"", ""groupB"": ""Post-lockdown 2020"", ""signed"": false, ""mode"": ""ratio"", ""by"": ""Country""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Sales in billion GBP"", ""which"": ""min""}]}",4.2 @Germany,MATCH,0,"Germany (smallest decrease rate ≈5.7%; UK 13.0%, France 18.6%, Italy 14.3%)",Germany has smallest decrease rate; gold lands on Germany; ours value=NaN and baseline final=empty/null both fail.,,ok,ok,
